520	53	1
1009	53	1
1147	53	1
84	55	1
179	55	1
226	55	1
605	55	1
629	55	1
663	55	1
742	55	1
747	55	1
784	55	1
866	55	1
913	55	1
939	55	1
1105	55	1
1172	55	1
1191	55	1
66	57	1
65	58	1
70	58	1
151	58	1
63	59	1
248	59	1
299	59	1
317	59	1
105	60	1
29	63	1
35	64	1
95	64	1
200	64	1
250	64	1
105	65	1
135	65	1
607	66	1
159	67	1
22	68	1
32	68	1
157	68	1
411	68	1
479	68	1
8	69	1
64	69	1
71	69	1
96	69	1
112	69	1
145	69	1
384	69	1
461	69	1
497	69	1
666	69	1
33	70	1
58	70	1
13	71	1
23	71	1
66	71	1
13	72	1
27	72	1
40	72	1
171	72	1
260	72	1
66	74	1
96	74	1
716	74	1
59	75	1
67	75	1
79	75	1
239	75	1
261	75	1
290	75	1
508	75	1
2	76	1
66	76	1
141	76	1
144	76	1
172	76	1
222	76	1
235	76	1
361	76	1
696	76	1
736	76	1
791	76	1
1064	76	1
270	77	1
295	77	1
688	77	1
762	77	1
807	77	1
816	77	1
933	77	1
987	77	1
1123	77	1
1125	77	1
1129	77	1
1204	77	1
11	79	1
29	79	1
95	79	1
107	79	1
128	79	1
237	79	1
285	79	1
459	79	1
6	80	1
193	80	1
247	80	1
282	80	1
324	80	1
32	81	1
48	81	1
71	81	1
99	81	1
586	81	1
27	82	1
235	82	1
579	82	1
3	83	1
5	83	1
14	83	1
32	83	1
64	83	1
78	83	1
95	83	1
104	83	1
108	83	1
109	83	1
137	83	1
173	83	1
441	83	1
513	83	1
624	83	1
78	84	1
114	84	1
350	84	1
534	84	1
537	84	1
845	84	1
782	86	1
785	86	1
202	88	1
285	88	1
41	89	1
111	89	1
412	89	1
574	89	1
596	89	1
13	90	1
23	90	1
79	90	1
107	90	1
109	90	1
287	90	1
324	90	1
766	90	1
787	90	1
32	91	1
82	91	1
98	91	1
109	91	1
142	91	1
274	91	1
290	91	1
325	91	1
570	91	1
722	91	1
22	93	1
44	93	1
89	93	1
248	93	1
633	93	1
14	94	1
47	94	1
50	94	1
64	94	1
75	94	1
101	94	1
118	94	1
131	94	1
135	94	1
153	94	1
212	94	1
296	94	1
310	94	1
337	94	1
344	94	1
353	94	1
385	94	1
491	94	1
501	94	1
510	94	1
544	94	1
547	94	1
578	94	1
625	94	1
643	94	1
687	94	1
766	94	1
1064	94	1
64	95	1
101	95	1
106	95	1
111	95	1
118	95	1
122	95	1
66	96	1
624	96	1
281	97	1
631	97	1
689	97	1
991	97	1
90	98	1
102	98	1
14	99	1
106	99	1
165	99	1
171	99	1
277	99	1
281	99	1
412	99	1
478	99	1
557	99	1
618	99	1
125	100	1
884	100	1
1072	100	1
5	101	1
37	101	1
50	101	1
107	101	1
309	101	1
90	102	1
106	102	1
150	102	1
5	103	1
29	103	1
94	103	1
112	103	1
137	103	1
241	103	1
243	103	1
265	103	1
281	103	1
415	103	1
1218	103	1
203	104	1
95	105	1
151	105	1
275	105	1
378	105	1
406	105	1
623	105	1
625	105	1
13	106	1
50	106	1
105	106	1
13	107	1
578	107	1
8	108	1
27	108	1
57	108	1
71	108	1
153	108	1
238	108	1
240	108	1
250	108	1
277	108	1
337	108	1
410	108	1
479	108	1
487	108	1
548	108	1
99	109	1
107	109	1
145	109	1
383	109	1
412	109	1
13	110	1
96	110	1
105	110	1
579	110	1
109	111	1
1058	111	1
1141	111	1
79	112	1
182	112	1
117	113	1
120	113	1
123	113	1
125	113	1
170	113	1
175	113	1
342	113	1
413	113	1
632	113	1
800	113	1
992	113	1
1195	113	1
1198	113	1
160	114	1
180	114	1
515	114	1
802	114	1
1121	114	1
233	115	1
840	115	1
860	115	1
927	115	1
949	115	1
1056	115	1
12	116	1
233	116	1
483	116	1
28	117	1
338	117	1
594	117	1
650	117	1
741	117	1
745	117	1
778	117	1
852	117	1
867	117	1
869	117	1
916	117	1
1042	117	1
1103	117	1
1215	117	1
9	118	1
64	118	1
122	118	1
127	118	1
178	118	1
270	118	1
344	118	1
379	118	1
392	118	1
484	118	1
513	118	1
539	118	1
547	118	1
551	118	1
741	118	1
783	118	1
807	118	1
829	118	1
884	118	1
927	118	1
1002	118	1
1026	118	1
1151	118	1
1216	118	1
222	119	1
398	119	1
746	119	1
270	120	1
63	121	1
84	121	1
117	121	1
122	121	1
155	121	1
159	121	1
169	121	1
501	121	1
787	121	1
802	121	1
829	121	1
864	121	1
1144	121	1
1154	121	1
1215	121	1
219	122	1
270	122	1
425	122	1
519	122	1
740	122	1
756	122	1
1139	122	1
97	123	1
352	123	1
370	123	1
390	123	1
517	123	1
519	123	1
802	123	1
178	124	1
547	124	1
738	124	1
779	124	1
896	124	1
1087	124	1
1101	124	1
84	125	1
339	125	1
484	125	1
551	125	1
684	125	1
785	125	1
1199	125	1
95	126	1
111	126	1
425	126	1
454	126	1
547	126	1
551	126	1
566	126	1
584	126	1
653	126	1
736	126	1
778	126	1
782	126	1
785	126	1
929	126	1
1048	126	1
60	127	1
353	127	1
371	127	1
551	127	1
747	127	1
752	127	1
785	127	1
1038	127	1
1051	127	1
1080	127	1
159	129	1
13	130	1
138	130	1
248	130	1
269	130	1
195	131	1
1218	131	1
247	132	1
589	132	1
868	132	1
31	133	1
146	133	1
200	134	1
201	134	1
61	135	1
32	136	1
64	136	1
128	136	1
146	136	1
151	136	1
193	136	1
206	136	1
282	136	1
579	136	1
79	140	1
128	140	1
66	141	1
283	141	1
365	141	1
23	143	1
66	143	1
144	143	1
269	143	1
412	143	1
766	143	1
424	144	1
449	144	1
107	145	1
128	145	1
193	145	1
23	146	1
99	146	1
64	147	1
159	147	1
178	148	1
1110	148	1
3	149	1
64	149	1
27	150	1
149	150	1
37	151	1
68	151	1
79	151	1
150	151	1
182	151	1
248	151	1
579	151	1
108	152	1
111	152	1
48	153	1
285	153	1
437	153	1
71	154	1
172	154	1
267	154	1
292	154	1
334	154	1
432	154	1
370	155	1
1090	155	1
18	158	1
79	158	1
96	158	1
106	158	1
151	158	1
267	158	1
346	158	1
389	158	1
398	158	1
432	158	1
787	158	1
64	159	1
125	160	1
654	160	1
231	163	1
535	163	1
651	163	1
688	163	1
1093	163	1
1166	163	1
40	165	1
61	165	1
241	165	1
579	165	1
2	166	1
142	166	1
32	167	1
50	167	1
154	167	1
16	168	1
349	168	1
449	168	1
513	168	1
516	168	1
584	168	1
652	168	1
762	168	1
172	169	1
158	170	1
211	170	1
241	170	1
321	170	1
3	171	1
309	171	1
22	172	1
23	172	1
37	172	1
90	172	1
105	172	1
579	172	1
3	173	1
108	173	1
296	173	1
325	173	1
155	177	1
338	177	1
485	177	1
516	177	1
551	177	1
660	177	1
688	177	1
763	177	1
826	177	1
856	177	1
860	177	1
879	177	1
893	177	1
896	177	1
909	177	1
917	177	1
985	177	1
991	177	1
1054	177	1
224	178	1
339	178	1
370	178	1
839	178	1
879	178	1
887	178	1
894	178	1
1099	178	1
1119	178	1
179	181	1
653	181	1
1065	181	1
66	182	1
94	182	1
108	182	1
153	182	1
235	182	1
258	182	1
503	182	1
689	182	1
118	183	1
342	183	1
352	183	1
410	183	1
536	183	1
539	183	1
587	183	1
721	183	1
732	183	1
739	183	1
775	183	1
835	183	1
842	183	1
867	183	1
909	183	1
926	183	1
958	183	1
985	183	1
1006	183	1
1087	183	1
1097	183	1
1138	183	1
1161	183	1
1186	183	1
2	184	1
23	184	1
68	184	1
153	184	1
413	184	1
479	184	1
14	186	1
60	186	1
598	186	1
131	187	1
117	189	1
165	189	1
736	189	1
757	189	1
787	189	1
875	189	1
924	189	1
938	189	1
1004	189	1
1141	189	1
1146	189	1
28	192	1
23	193	1
145	193	1
182	193	1
242	193	1
83	197	1
661	197	1
194	198	1
207	198	1
219	198	1
474	198	1
760	198	1
767	198	1
779	198	1
803	198	1
862	198	1
913	198	1
919	198	1
936	198	1
970	198	1
1185	198	1
1205	198	1
33	200	1
215	201	1
578	201	1
675	201	1
137	202	1
267	203	1
533	204	1
3	205	1
20	205	1
193	205	1
579	205	1
508	206	1
63	207	1
242	207	1
406	207	1
675	207	1
66	209	1
250	209	1
20	210	1
23	210	1
200	210	1
41	211	1
235	211	1
22	212	1
75	212	1
107	212	1
261	212	1
288	212	1
500	212	1
32	213	1
150	213	1
90	214	1
59	215	1
454	217	1
168	219	1
258	219	1
787	219	1
1215	219	1
114	220	1
369	220	1
896	220	1
992	220	1
1117	220	1
229	221	1
539	221	1
927	221	1
94	222	1
97	222	1
120	222	1
150	222	1
155	222	1
168	222	1
173	222	1
391	222	1
413	222	1
800	222	1
863	222	1
993	222	1
1064	222	1
57	224	1
339	224	1
392	224	1
446	224	1
474	224	1
485	224	1
486	224	1
605	224	1
653	224	1
688	224	1
738	224	1
746	224	1
752	224	1
763	224	1
778	224	1
791	224	1
831	224	1
908	224	1
931	224	1
962	224	1
1024	224	1
1119	224	1
1169	224	1
749	229	1
346	230	1
233	232	1
578	233	1
3	234	1
4	234	1
61	234	1
64	234	1
66	234	1
135	234	1
242	234	1
675	234	1
3	235	1
26	235	1
59	235	1
102	235	1
106	235	1
107	235	1
152	235	1
240	235	1
393	235	1
666	235	1
171	238	1
240	238	1
244	238	1
99	239	1
66	240	1
326	241	1
50	242	1
59	242	1
68	242	1
105	242	1
267	242	1
431	242	1
686	242	1
32	243	1
59	243	1
107	243	1
153	243	1
159	243	1
172	243	1
578	243	1
22	244	1
59	244	1
579	244	1
96	245	1
101	245	1
1215	246	1
41	247	1
105	248	1
63	249	1
137	249	1
317	249	1
548	249	1
151	250	1
238	254	1
182	258	1
420	258	1
131	260	1
258	260	1
374	260	1
248	261	1
66	264	1
81	265	1
108	265	1
165	265	1
325	265	1
412	265	1
75	266	1
106	266	1
359	266	1
159	269	1
797	270	1
325	275	1
32	276	1
71	276	1
151	278	1
675	278	1
422	281	1
72	282	1
172	282	1
483	283	1
653	283	1
51	284	1
261	284	1
79	285	1
14	286	1
99	292	1
330	293	1
242	294	1
221	302	1
344	302	1
484	302	1
495	302	1
654	302	1
667	302	1
670	302	1
689	302	1
762	302	1
787	302	1
820	302	1
884	302	1
892	302	1
907	302	1
932	302	1
938	302	1
954	302	1
976	302	1
977	302	1
978	302	1
1001	302	1
1007	302	1
1022	302	1
1033	302	1
1034	302	1
1045	302	1
352	303	1
535	303	1
593	303	1
660	303	1
740	303	1
794	303	1
841	303	1
892	303	1
1185	303	1
1202	304	1
282	307	1
31	310	1
118	310	1
660	310	1
962	312	1
420	313	1
4	315	1
65	317	1
658	329	1
748	329	1
751	329	1
1056	329	1
1079	329	1
68	334	1
93	336	1
501	338	1
791	338	1
302	339	1
783	339	1
864	339	1
936	339	1
1044	339	1
342	344	1
96	346	1
153	348	1
229	348	1
593	348	1
802	348	1
270	349	1
660	349	1
678	349	1
829	349	1
1048	349	1
102	350	1
118	350	1
346	350	1
740	350	1
86	351	1
892	351	1
1190	351	1
123	352	1
501	352	1
551	352	1
168	353	1
766	353	1
786	353	1
931	353	1
1079	353	1
1140	353	1
1218	353	1
354	355	1
237	357	1
238	361	1
1101	367	1
379	368	1
738	368	1
839	368	1
845	368	1
896	368	1
904	368	1
965	368	1
1082	368	1
63	369	1
155	370	1
373	370	1
638	370	1
736	370	1
15	372	1
1134	372	1
1151	372	1
270	379	1
526	379	1
538	379	1
638	379	1
827	379	1
956	379	1
215	385	1
513	391	1
749	391	1
927	391	1
982	391	1
353	392	1
118	394	1
484	394	1
761	394	1
884	394	1
1039	394	1
1143	394	1
522	398	1
537	400	1
892	400	1
402	401	1
399	402	1
55	403	1
117	403	1
177	403	1
220	403	1
302	403	1
338	403	1
501	403	1
515	403	1
581	403	1
654	403	1
736	403	1
740	403	1
759	403	1
772	403	1
894	403	1
930	403	1
1136	403	1
1144	403	1
1210	403	1
215	405	1
405	408	1
182	412	1
61	413	1
238	413	1
201	414	1
543	414	1
334	421	1
105	424	1
193	424	1
116	425	1
501	425	1
632	425	1
736	425	1
741	425	1
745	425	1
746	425	1
777	425	1
861	425	1
877	425	1
890	425	1
1052	425	1
1068	425	1
1086	425	1
1111	425	1
1115	425	1
1140	425	1
786	436	1
827	436	1
490	438	1
539	445	1
834	445	1
858	445	1
942	445	1
1053	445	1
1074	445	1
1109	445	1
84	446	1
168	446	1
632	446	1
786	446	1
913	446	1
991	446	1
126	451	1
805	451	1
857	451	1
1111	451	1
117	462	1
118	462	1
219	462	1
338	462	1
515	462	1
786	462	1
833	462	1
960	462	1
1033	462	1
1050	462	1
1088	462	1
1147	462	1
1168	462	1
746	464	1
578	472	1
29	473	1
403	474	1
536	474	1
747	474	1
779	474	1
1103	474	1
675	478	1
68	479	1
623	481	1
283	483	1
1073	483	1
338	485	1
486	485	1
487	485	1
605	485	1
992	485	1
1175	485	1
302	486	1
484	486	1
594	486	1
909	486	1
583	487	1
764	487	1
799	487	1
814	487	1
137	491	1
677	501	1
182	503	1
794	514	1
892	514	1
182	515	1
778	515	1
1035	515	1
660	516	1
1126	516	1
127	518	1
501	518	1
605	518	1
896	518	1
120	519	1
247	519	1
534	519	1
777	519	1
933	519	1
521	520	1
416	521	1
818	529	1
935	529	1
1064	529	1
1191	529	1
515	534	1
742	534	1
897	534	1
1090	534	1
791	535	1
1213	535	1
850	536	1
31	537	1
160	537	1
337	537	1
445	537	1
535	537	1
844	538	1
55	539	1
684	539	1
747	539	1
752	539	1
844	539	1
895	539	1
927	539	1
999	539	1
1030	539	1
1107	539	1
784	540	1
844	547	1
105	548	1
86	551	1
352	551	1
660	551	1
810	551	1
904	551	1
1050	551	1
105	552	1
578	557	1
557	558	1
527	571	1
504	578	1
159	579	1
178	580	1
742	581	1
807	582	1
839	582	1
988	582	1
1110	582	1
270	583	1
964	583	1
270	584	1
352	584	1
370	584	1
535	584	1
678	584	1
787	587	1
927	587	1
993	587	1
1104	587	1
37	588	1
160	588	1
168	593	1
180	593	1
699	593	1
751	593	1
830	593	1
848	593	1
933	593	1
1070	593	1
117	594	1
580	594	1
908	594	1
1175	594	1
753	611	1
846	611	1
1134	611	1
105	622	1
766	629	1
791	630	1
874	630	1
303	631	1
539	631	1
776	631	1
1103	631	1
1018	632	1
578	635	1
215	646	1
678	651	1
929	651	1
379	652	1
887	652	1
660	654	1
791	654	1
821	654	1
756	655	1
913	655	1
302	656	1
784	656	1
892	660	1
495	667	1
638	667	1
810	667	1
837	667	1
952	667	1
1220	667	1
337	670	1
957	677	1
160	678	1
445	678	1
771	678	1
828	678	1
1095	678	1
457	681	1
857	681	1
993	681	1
1010	681	1
1018	681	1
1060	681	1
800	684	1
178	688	1
748	689	1
790	689	1
929	689	1
829	692	1
11	699	1
120	710	1
863	710	1
1072	710	1
1174	710	1
485	712	1
538	712	1
786	712	1
802	712	1
1024	712	1
1028	712	1
808	733	1
302	734	1
177	736	1
451	736	1
485	736	1
655	736	1
712	736	1
754	736	1
778	736	1
791	736	1
956	736	1
978	736	1
660	738	1
812	738	1
815	738	1
826	738	1
833	738	1
436	739	1
689	739	1
881	739	1
738	740	1
798	740	1
302	741	1
537	741	1
991	741	1
1003	741	1
660	743	1
942	745	1
678	746	1
736	747	1
829	747	1
736	748	1
869	751	1
741	753	1
763	753	1
779	753	1
898	753	1
1119	753	1
605	755	1
746	755	1
913	755	1
1099	755	1
800	756	1
302	757	1
535	758	1
829	758	1
1103	758	1
302	759	1
883	760	1
126	761	1
515	761	1
867	761	1
985	761	1
991	761	1
1024	761	1
1207	761	1
763	762	1
897	762	1
1191	762	1
487	763	1
638	763	1
741	763	1
792	763	1
841	763	1
970	763	1
1163	763	1
660	765	1
829	765	1
927	765	1
514	766	1
1013	768	1
1132	768	1
160	769	1
168	769	1
653	769	1
852	769	1
339	770	1
740	770	1
801	770	1
861	770	1
864	770	1
891	770	1
1148	770	1
1168	770	1
403	771	1
519	771	1
1035	771	1
748	772	1
812	772	1
903	772	1
992	772	1
1047	772	1
1215	772	1
127	775	1
539	775	1
766	775	1
786	775	1
801	775	1
224	777	1
582	777	1
632	777	1
770	777	1
953	777	1
1020	777	1
605	778	1
766	778	1
892	778	1
1020	778	1
539	779	1
125	782	1
593	782	1
849	782	1
852	782	1
899	782	1
1103	782	1
605	784	1
737	785	1
486	786	1
1155	788	1
302	791	1
857	792	1
968	792	1
445	793	1
605	793	1
790	794	1
832	794	1
975	794	1
1184	794	1
638	795	1
689	795	1
681	797	1
445	798	1
370	801	1
535	802	1
539	802	1
580	805	1
804	805	1
738	807	1
445	808	1
949	808	1
1111	808	1
829	809	1
801	811	1
818	811	1
856	811	1
890	812	1
985	812	1
302	815	1
1106	817	1
127	819	1
738	823	1
1006	825	1
678	827	1
445	828	1
811	828	1
857	828	1
692	829	1
756	829	1
1072	829	1
826	830	1
302	832	1
856	833	1
302	834	1
651	834	1
738	834	1
941	838	1
844	839	1
942	839	1
302	840	1
829	840	1
784	841	1
302	844	1
876	844	1
844	846	1
689	848	1
302	849	1
678	849	1
689	852	1
822	855	1
935	855	1
811	856	1
869	857	1
832	858	1
681	867	1
824	868	1
445	871	1
651	877	1
127	879	1
982	881	1
1003	887	1
339	890	1
379	892	1
660	892	1
829	892	1
1006	892	1
744	897	1
86	899	1
777	899	1
1139	899	1
669	906	1
678	908	1
883	911	1
302	916	1
811	922	1
681	927	1
339	929	1
651	929	1
982	930	1
1144	932	1
802	933	1
929	933	1
1079	933	1
302	938	1
445	939	1
883	939	1
1034	939	1
859	941	1
127	943	1
638	943	1
678	949	1
678	950	1
867	950	1
302	952	1
681	955	1
445	957	1
539	959	1
429	961	1
302	971	1
302	972	1
302	975	1
302	981	1
928	982	1
1173	982	1
871	987	1
874	991	1
874	993	1
982	997	1
539	999	1
892	1004	1
1170	1004	1
302	1007	1
830	1009	1
794	1010	1
784	1016	1
870	1018	1
160	1020	1
539	1022	1
302	1024	1
302	1030	1
982	1033	1
117	1034	1
339	1042	1
302	1044	1
956	1050	1
660	1054	1
927	1072	1
445	1074	1
580	1075	1
605	1083	1
677	1086	1
445	1100	1
178	1103	1
127	1109	1
982	1111	1
764	1117	1
868	1121	1
516	1126	1
1150	1149	1
1158	1159	1
